Close,Adj_Close,Chg
15.718,15.718,0.007822519
15.666,15.666,-0.003308309
15.673,15.673,0.000446828
15.701,15.701,0.001786512
15.839,15.839,0.008789249
15.91,15.91,0.004482606
15.845,15.845,-0.004085481
15.926,15.926,0.005112023
15.857,15.857,-0.004332538
15.827,15.827,-0.001891909
15.777,15.777,-0.003159158
15.834,15.834,0.003612854
15.746,15.746,-0.005557661
15.769,15.769,0.001460688
15.541,15.541,-0.014458748
15.363,15.363,-0.011453574
15.319,15.319,-0.002864024
15.579,15.579,0.016972387
15.518,15.518,-0.003915527
15.636,15.636,0.007604073
15.372,15.372,-0.016884114
15.396,15.396,0.00156128
14.667,14.667,-0.047349961
13.389,13.389,-0.087134383
13.543,13.543,0.011501979
13.544,13.544,7.38E-05
13.695,13.695,0.011148848
13.813,13.813,0.008616283
14.053,14.053,0.017374937
13.954,13.954,-0.007044759
14.105,14.105,0.01082127
14.437,14.437,0.023537753
14.363,14.363,-0.005125719
14.502,14.502,0.009677644
14.549,14.549,0.003240932
14.385,14.385,-0.011272252
14.461,14.461,0.005283281
14.484,14.484,0.001590485
14.486,14.486,0.000138083
14.31,14.31,-0.012149662
14.522,14.522,0.014814815
14.359,14.359,-0.011224349
14.233,14.233,-0.008774984
14.108,14.108,-0.008782407
14.052,14.052,-0.003969379
13.729,13.729,-0.022986052
13.67,13.67,-0.004297473
13.362,13.362,-0.02253109
13.777,13.777,0.031058225
13.55,13.55,-0.016476737
13.454,13.454,-0.007084871
13.725,13.725,0.020142708
13.637,13.637,-0.006411658
13.608,13.608,-0.002126567
13.744,13.744,0.009994121
13.932,13.932,0.013678696
13.643,13.643,-0.020743612
13.908,13.908,0.01942388
13.782,13.782,-0.009059534
13.82,13.82,0.00275722
13.914,13.914,0.006801737
13.587,13.587,-0.023501509
13.651,13.651,0.004710385
13.582,13.582,-0.005054575
13.677,13.677,0.006994552
13.629,13.629,-0.003509542
13.699,13.699,0.005136107
13.64,13.64,-0.004306884
13.474,13.474,-0.012170088
13.317,13.317,-0.011652071
12.598,12.598,-0.053991139
12.749,12.749,0.01198603
12.635,12.635,-0.008941878
12.58,12.58,-0.004352988
12.055,12.055,-0.041732909
11.817,11.817,-0.019742845
12.143,12.143,0.027587374
12.343,12.343,0.016470394
12.242,12.242,-0.008182776
12.305,12.305,0.005146218
12.043,12.043,-0.021292158
12.179,12.179,0.011292867
12.298,12.298,0.009770917
12.325,12.325,0.002195479
12.662,12.662,0.027342799
12.649,12.649,-0.001026694
12.656,12.656,0.000553403
12.733,12.733,0.006084071
12.573,12.573,-0.012565774
12.64,12.64,0.005328879
12.748,12.748,0.008544304
13.139,13.139,0.030671478
13.238,13.238,0.00753482
13.011,13.011,-0.017147605
13.118,13.118,0.008223811
13.133,13.133,0.001143467
13.106,13.106,-0.00205589
13.063,13.063,-0.00328094
13.039,13.039,-0.00183725
12.907,12.907,-0.010123476
12.878,12.878,-0.002246843
12.822,12.822,-0.004348501
12.642,12.642,-0.014038372
12.652,12.652,0.000791014
12.933,12.933,0.022209927
12.931,12.931,-0.000154643
13.165,13.165,0.018096048
13.024,13.024,-0.010710216
13.144,13.144,0.009213759
13.426,13.426,0.021454656
13.518,13.518,0.006852376
13.453,13.453,-0.004808404
13.506,13.506,0.003939642
13.469,13.469,-0.002739523
13.537,13.537,0.00504863
13.753,13.753,0.015956268
13.815,13.815,0.004508107
13.943,13.943,0.009265291
13.941,13.941,-0.000143441
13.859,13.859,-0.005881931
13.726,13.726,-0.009596652
13.904,13.904,0.01296809
13.725,13.725,-0.012873993
13.473,13.473,-0.018360656
13.677,13.677,0.015141394
13.654,13.654,-0.001681655
13.428,13.428,-0.016551926
13.424,13.424,-0.000297885
13.014,13.014,-0.030542312
13.027,13.027,0.000998924
12.89,12.89,-0.010516619
12.9,12.9,0.000775795
13.457,13.457,0.043178295
13.443,13.443,-0.001040351
13.051,13.051,-0.029160158
12.998,12.998,-0.004060991
13.022,13.022,0.001846438
13.127,13.127,0.008063278
13.024,13.024,-0.007846423
13.158,13.158,0.010288698
13.072,13.072,-0.006535948
12.698,12.698,-0.028610771
12.955,12.955,0.020239408
12.961,12.961,0.000463142
12.894,12.894,-0.005169354
13.015,13.015,0.00938421
12.984,12.984,-0.002381867
12.856,12.856,-0.009858287
12.672,12.672,-0.014312383
12.496,12.496,-0.013888889
12.525,12.525,0.002320743
12.611,12.611,0.006866267
12.599,12.599,-0.00095155
12.99,12.99,0.031034209
12.937,12.937,-0.004080062
12.945,12.945,0.000618381
13.187,13.187,0.018694477
13.116,13.116,-0.00538409
13.246,13.246,0.009911558
13.299,13.299,0.004001208
13.312,13.312,0.000977517
13.23,13.23,-0.006159856
13.212,13.212,-0.001360544
13.023,13.023,-0.014305177
12.946,12.946,-0.005912616
12.927,12.927,-0.001467635
12.899,12.899,-0.002166009
12.964,12.964,0.00503915
12.859,12.859,-0.008099352
12.673,12.673,-0.014464577
12.628,12.628,-0.003550856
12.483,12.483,-0.01148242
12.529,12.529,0.003685012
12.672,12.672,0.011413521
12.671,12.671,-7.89E-05
12.531,12.531,-0.011048852
12.531,12.531,0
12.248,12.248,-0.022583992
12.215,12.215,-0.002694317
12.225,12.225,0.000818666
12.279,12.279,0.004417178
12.225,12.225,-0.004397752
12.18,12.18,-0.003680982
12.304,12.304,0.010180624
12,12,-0.024707412
12.024,12.024,0.002
12.228,12.228,0.016966068
12.066,12.066,-0.013248283
12.082,12.082,0.00132604
12.204,12.204,0.010097666
12.412,12.412,0.017043592
12.336,12.336,-0.006123107
12.06,12.06,-0.022373541
12.169,12.169,0.009038143
12.193,12.193,0.001972225
12.093,12.093,-0.008201427
11.989,11.989,-0.008600017
11.705,11.705,-0.023688381
11.822,11.822,0.009995728
11.786,11.786,-0.00304517
11.834,11.834,0.004072629
11.899,11.899,0.005492648
11.937,11.937,0.003193546
11.764,11.764,-0.014492754
11.836,11.836,0.006120367
12.026,12.026,0.016052721
12.172,12.172,0.012140363
12.173,12.173,8.22E-05
12.116,12.116,-0.004682494
12.045,12.045,-0.00586002
12.077,12.077,0.002656704
12.256,12.256,0.014821562
12.34,12.34,0.006853786
12.223,12.223,-0.009481361
12.199,12.199,-0.001963511
12.21,12.21,0.000901713
12.329,12.329,0.00974611
12.208,12.208,-0.009814259
12.154,12.154,-0.004423329
12.415,12.415,0.021474412
12.466,12.466,0.004107934
12.332,12.332,-0.010749238
12.325,12.325,-0.000567629
12.484,12.484,0.012900609
12.215,12.215,-0.021547581
12.239,12.239,0.001964797
12.371,12.371,0.010785195
12.338,12.338,-0.002667529
12.369,12.369,0.002512563
12.361,12.361,-0.000646778
12.458,12.458,0.007847262
12.531,12.531,0.005859689
12.683,12.683,0.012129918
12.685,12.685,0.000157691
12.801,12.801,0.009144659
12.958,12.958,0.012264667
12.987,12.987,0.002238
12.873,12.873,-0.008778009
13.006,13.006,0.010331702
13.013,13.013,0.000538213
13.14,13.14,0.009759471
13.176,13.176,0.002739726
13.057,13.057,-0.009031573
13.083,13.083,0.001991269
13.01,13.01,-0.00557976
13.291,13.291,0.02159877
13.118,13.118,-0.013016327
13.142,13.142,0.001829547
13.27,13.27,0.009739766
13.168,13.168,-0.007686511
13.165,13.165,-0.000227825
13.239,13.239,0.005620965
13.437,13.437,0.014955812
13.482,13.482,0.003348962
13.573,13.573,0.00674974
13.426,13.426,-0.010830325
13.32,13.32,-0.007895129
13.061,13.061,-0.019444444
13.038,13.038,-0.001760968
13.1,13.1,0.004755331
12.874,12.874,-0.017251908
12.888,12.888,0.001087463
12.792,12.792,-0.00744879
12.707,12.707,-0.006644778
12.703,12.703,-0.000314787
12.607,12.607,-0.00755727
12.578,12.578,-0.002300309
12.669,12.669,0.007234855
12.636,12.636,-0.002604783
12.803,12.803,0.013216208
12.738,12.738,-0.005076935
12.855,12.855,0.009185115
12.876,12.876,0.001633606
12.948,12.948,0.005591799
12.946,12.946,-0.000154464
13.031,13.031,0.006565735
12.799,12.799,-0.017803699
12.789,12.789,-0.000781311
12.72,12.72,-0.005395262
12.667,12.667,-0.004166667
12.626,12.626,-0.003236757
12.613,12.613,-0.001029621
12.698,12.698,0.006739079
12.787,12.787,0.007008978
12.731,12.731,-0.004379448
12.727,12.727,-0.000314194
12.668,12.668,-0.004635814
12.621,12.621,-0.003710136
12.746,12.746,0.009904128
12.87,12.87,0.009728542
12.844,12.844,-0.002020202
12.659,12.659,-0.014403613
12.658,12.658,-7.90E-05
