Close,Adj_Close,Chg
46.790001,41.333061,-0.000427127
47.369999,41.845409,0.012395598
47.240002,41.730576,-0.00274422
47.240002,41.730576,0
47.470001,41.93375,0.004868708
47.049999,41.562737,-0.008847599
46.98,41.500893,-0.001487967
46.41,40.997372,-0.012132775
46.240002,40.847198,-0.003663015
45.860001,41.159531,0.007646375
46.330002,41.58136,0.010248635
46.450001,41.689053,0.002589935
46.369999,41.617256,-0.001722203
46.700001,41.913433,0.007116687
47.34,42.487846,0.013704747
47.810001,42.909668,0.009928063
47.939999,43.026333,0.002718851
47.669998,42.784012,-0.005631923
47.5,42.631435,-0.003566215
47.209999,42.371166,-0.006105096
47.419998,42.559639,0.004448143
47.959999,43.044296,0.011387714
47.970001,43.053268,0.000208436
48.27,43.322517,0.006253857
47.57,42.69426,-0.014501858
47.889999,42.981461,0.006726923
47.91,42.999416,0.000417738
48.810001,43.807175,0.018785348
49.310001,44.25592,0.010243642
49.779999,44.67775,0.009531606
49.77,44.668774,-0.000200905
50.57,45.386772,0.016073824
50.43,45.261124,-0.002768384
50.060001,44.92905,-0.007336848
49.490002,44.417477,-0.011386241
49.939999,44.821354,0.00909275
50.48,45.306004,0.010812926
49.959999,44.839294,-0.010301284
49.75,44.650826,-0.004203188
49.419998,44.354649,-0.006633181
50.25,45.099575,0.016794767
50.799999,45.593208,0.010945402
50.889999,45.673977,0.001771514
51.400002,46.131702,0.010021571
50.919998,45.700909,-0.009338329
50.900002,45.682949,-0.00039299
51.209999,45.961174,0.006090347
51.299999,46.041958,0.001757657
51.18,45.934254,-0.002339258
50.630001,45.440632,-0.010746272
50.66,45.467552,0.000592421
51.049999,45.817577,0.007698347
51.060001,45.826557,0.000195995
50.790001,45.584225,-0.005288025
50.080002,44.946999,-0.01397909
50.130001,44.991875,0.00099842
50.439999,45.2701,0.006183894
51.93,46.60738,0.029540028
51.970001,46.643276,0.000770178
52.419998,47.047157,0.008658933
52.130001,46.786888,-0.005532088
51.720001,46.418911,-0.00786496
51.060001,45.826557,-0.012761049
50.82,45.611153,-0.004700419
50.490002,45.314976,-0.006493521
49.830002,44.722618,-0.013072014
50.200001,45.054707,0.007425527
49.869999,44.758522,-0.006573897
49.849998,44.740566,-0.000401175
49.349998,44.291828,-0.010029779
48.470001,43.502022,-0.017831867
48.209999,43.268677,-0.005364004
49.200001,44.157196,0.020534924
48.369999,43.412266,-0.016869957
48.52,43.546886,0.003100967
47.299999,42.451946,-0.025143933
47.380001,42.523746,0.001691324
46.490002,41.72496,-0.018784469
46.369999,41.617256,-0.002581285
47.119999,42.290386,0.0161743
48.049999,43.125065,0.01973685
47.68,42.792988,-0.007700325
48.459999,43.493046,0.016359175
47.759998,42.864788,-0.014445022
46.849998,42.048058,-0.019053634
47.130001,42.299366,0.005976685
47.18,42.344238,0.00106082
46.959999,42.146786,-0.004663019
46.790001,41.994217,-0.003619944
47.27,42.425011,0.010258412
47.389999,42.532707,0.002538503
47.540001,42.667339,0.003165376
47.43,42.568619,-0.002313714
47.700001,42.810947,0.005692644
47.830002,42.92762,0.002725308
47.32,42.469883,-0.010662995
48.459999,43.493046,0.024091496
48.610001,43.62767,0.003095299
48.650002,43.66357,0.000822872
49.209999,44.166164,0.011510603
48.889999,43.878963,-0.006502738
49.099998,44.067444,0.004295475
48.790001,43.789215,-0.006313709
48.700001,43.708443,-0.001844564
48.549999,43.573818,-0.003080069
48.619999,43.636642,0.001441783
48.77,43.771271,0.003085228
48.73,43.735371,-0.000820173
49.029999,44.004627,0.006156481
50.040001,44.911102,0.020599538
48.669998,43.681519,-0.027378153
48.200001,43.259693,-0.009656853
47.950001,43.035316,-0.005186745
47.66,42.775036,-0.006048056
49.330002,44.273876,0.035040064
49.299999,44.246948,-0.000608214
48.959999,43.941792,-0.006896656
50.330002,45.171375,0.027982086
49.779999,44.67775,-0.010927828
48.52,43.546886,-0.02531157
49.52,44.444401,0.020610314
49.23,44.184116,-0.005856418
50.400002,45.234203,0.023766165
50.889999,45.673977,0.009722156
50.369999,45.207275,-0.010218116
48.790001,43.789215,-0.03136796
48.52,43.546886,-0.005533988
48.82,43.816147,0.006183244
48.139999,43.205841,-0.013928792
